Time resolution is 1 ps
               10660clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10670clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10680clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10690clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10700clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10710clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10720clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10730clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10740clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10750clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10760clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10770clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10780clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10790clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10800clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10810clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10820clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10830clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10840clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10850clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10860clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10870clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10880clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10890clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10900clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10910clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10920clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10930clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10940clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10950clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10960clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10970clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10980clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               10990clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11000clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11010clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11020clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11030clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11040clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11050clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11060clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11070clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11080clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11090clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11100clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11110clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11120clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11130clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11140clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11150clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11160clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11170clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11180clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11190clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11200clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11210clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11220clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11230clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11240clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11250clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11260clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11270clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11280clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11290clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11300clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11310clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11320clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11330clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11340clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11350clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11360clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11370clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11380clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11390clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11400clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11410clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11420clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11430clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11440clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11450clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11460clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11470clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11480clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11490clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11500clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11510clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11520clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11530clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11540clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11550clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11560clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11570clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11580clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11590clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11600clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11610clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11620clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11630clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11640clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11650clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11660clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11670clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11680clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11690clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11700clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11710clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11720clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11730clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11740clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11750clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11760clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11770clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11780clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11790clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11800clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11810clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11820clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11830clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11840clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11850clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11860clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11870clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11880clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11890clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11900clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11910clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11920clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11930clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11940clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11950clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11960clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11970clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11980clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               11990clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12000clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12010clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12020clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12030clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12040clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12050clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12060clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12070clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12080clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12090clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12100clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12110clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12120clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12130clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12140clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12150clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12160clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12170clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12180clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12190clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12200clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12210clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12220clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12230clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12240clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12250clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12260clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12270clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12280clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12290clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12300clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12310clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12320clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12330clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12340clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12350clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12360clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12370clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12380clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12390clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12400clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12410clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12420clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12430clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12440clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12450clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12460clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12470clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12480clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12490clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12500clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12510clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12520clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12530clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12540clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12550clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12560clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12570clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12580clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12590clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12600clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12610clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12620clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12630clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12640clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12650clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12660clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12670clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12680clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12690clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12700clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12710clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12720clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12730clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12740clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12750clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12760clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12770clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12780clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12790clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12800clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12810clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12820clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12830clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12840clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12850clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12860clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12870clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12880clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12890clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12900clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12910clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12920clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12930clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12940clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12950clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12960clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12970clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12980clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               12990clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13000clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13010clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13020clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13030clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13040clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13050clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13060clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13070clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13080clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13090clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13100clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13110clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13120clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13130clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13140clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13150clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13160clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13170clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13180clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13190clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13200clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13210clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13220clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13230clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13240clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13250clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13260clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13270clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13280clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13290clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13300clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13310clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13320clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13330clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13340clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13350clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13360clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13370clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13380clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13390clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13400clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13410clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13420clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13430clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13440clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13450clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13460clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13470clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13480clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13490clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13500clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13510clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13520clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13530clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13540clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13550clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13560clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13570clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13580clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13590clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13600clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13610clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13620clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13630clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13640clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13650clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13660clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13670clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13680clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13690clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13700clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13710clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13720clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13730clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13740clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13750clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13760clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13770clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13780clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13790clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13800clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13810clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13820clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13830clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13840clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13850clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13860clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13870clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13880clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13890clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13900clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13910clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13920clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13930clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13940clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13950clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13960clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13970clk = 1, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
               13980clk = 0, s = zzzzz, Result = 0, Store = z, Stat = 4, Inst = 01
